"item_id",qty_available,"stock_status","active_status"
"PRI804",0,"N","Y"
"PRI826",0,"N","Y"
"PRI829",0,"N","Y"
"PRI859",0,"N","Y"
"PRI877",0,"N","Y"
"PRI904",0,"N","Y"
"PRI912",0,"N","Y"
"PRI937",6,"S","Y"
"PRI939",0,"N","Y"
"PRI947",0,"N","Y"
"BRN112025028",0,"N","Y"
"BRN62200",0,"N","Y"
"BRN62202",0,"N","Y"
"BRN62501",0,"N","Y"
"BRN63101",0,"N","Y"
"BRN63300",0,"N","Y"
"BRN63302",0,"N","Y"
"BRN63600",0,"N","Y"
"BRN63602",0,"N","Y"
"CZM00208",0,"N","Y"
"CZM00210",0,"N","Y"
"DANAF02209",0,"N","Y"
"DANDD06163",0,"N","Y"
"DOS24823",0,"N","Y"
"DOS25423",0,"N","Y"
"DOS44863",0,"N","Y"
"DOS45463",0,"N","Y"
"EOT10003800001",0,"N","Y"
"EOTMDM1105",0,"N","Y"
"EOTMDM1751",0,"N","Y"
"INS39108100003",0,"N","Y"
"MOS90017",0,"N","Y"
"MOS90019",0,"N","Y"
"MOS90026",0,"N","Y"
"MOS90028",0,"N","Y"
"MOS95212",0,"N","Y"
"MOS95214",0,"N","Y"
"MOS95217",0,"N","Y"
"MOS95223",0,"N","Y"
"MOS95226",0,"N","Y"
"OBDOB1053BLK",0,"N","Y"
"OBDOB1083BLK",0,"N","Y"
"OBDOB1116BLK",0,"N","Y"
"PLN110900",0,"N","Y"
"PLN110960",0,"N","Y"
"PLN121202",0,"N","Y"
"PLN131000",0,"N","Y"
"PLN171900",0,"N","Y"
"PLN171920",0,"N","Y"
"RAD9667",0,"N","Y"
"RADASFL21CS",0,"N","Y"
"RADASG021CS",0,"N","Y"
"RADEC0140BX",0,"N","Y"
"RADEC0GBX",0,"N","Y"
"RADJR4P41CS",0,"N","Y"
"TANAC222",0,"N","Y"
"TANAC222DB",0,"N","Y"
"TANAC442",0,"N","Y"
"TANAC443",0,"N","Y"
"TANAC444",0,"N","Y"
"TANAC445",0,"N","Y"
"TANAC446",0,"N","Y"
"TANAC704DB",0,"N","Y"
"TANAC705",0,"N","Y"
"TANAC705DB",0,"N","Y"
"TANAC706",0,"N","Y"
"TANAC708BO",0,"N","Y"
"TANAC708D",0,"N","Y"
"TANAC709BO",0,"N","Y"
"TANAC709D",0,"N","Y"
"TANB7008",0,"N","Y"
"TANB7008DB",0,"N","Y"
"TANB7009",0,"N","Y"
"TANB7999",0,"N","Y"
"TANB8004DB",0,"N","Y"
"TANB8005",0,"N","Y"
"TANB8005DB",0,"N","Y"
"TANB8006D",0,"N","Y"
"TANB8020",0,"N","Y"
"TANB8020BL",0,"N","Y"
"TANB8020DB",0,"N","Y"
"TANB8020NG",0,"N","Y"
"TANB8036DB",0,"N","Y"
"TANB8037",0,"N","Y"
"TANB8037DB",0,"N","Y"
"TANB8040",0,"N","Y"
"TANCL100",0,"N","Y"
"TANCL200",0,"N","Y"
"TANCL50",0,"N","Y"
"TANCL500",0,"N","Y"
"TAND1400B",0,"N","Y"
"TAND5200",0,"N","Y"
"TAND5200FF",0,"N","Y"
"TAND6000B",0,"N","Y"
"TAND6001D",0,"N","Y"
"TAND6013B",0,"N","Y"
"TAND6014B",0,"N","Y"
"TAND6015D",0,"N","Y"
"TAND6016D",0,"N","Y"
"TAND73200",0,"N","Y"
"TAND73201",0,"N","Y"
"TAND73245",0,"N","Y"
"TAND73410",0,"N","Y"
"TAND78584B",0,"N","Y"
"TAND78584D",0,"N","Y"
"TAND78595",0,"N","Y"
"TAND78603",0,"N","Y"
"TAND79602",0,"N","Y"
"TAND8888",0,"N","Y"
"TAND9000B",0,"N","Y"
"TAND9100B",0,"N","Y"
"TAND9404",0,"N","Y"
"TAND9411",0,"N","Y"
"TAND9444",0,"N","Y"
"TAND9512D",0,"N","Y"
"TAND9900FF",0,"N","Y"
"TAND9901",0,"N","Y"
"TAND9901FF",0,"N","Y"
"TAND9902",0,"N","Y"
"TAND9903",0,"N","Y"
"TANSG001",0,"N","Y"
"TANSG002",0,"N","Y"
"TANSG003",0,"N","Y"
"TANSG004",0,"N","Y"
"TANSSS144",0,"N","Y"
"TANSSWF012PS",0,"N","Y"
"TANU8000",0,"N","Y"
"TANU8000DB",0,"N","Y"
"TRN90249",0,"N","Y"
"TRN90253",0,"N","Y"
"RADLSH500CS",0,"N","Y"
"RADRAYISECKCS",0,"N","Y"
"RADRK111CS",0,"N","Y"
"RADRV0111CS",0,"N","Y"
"RADSJ013ZGS3X",0,"N","Y"
"RADSJ013ZOS3X",0,"N","Y"
"RADSJ013ZOS5X",0,"N","Y"
"RADST11NPGSM",0,"N","Y"
"RADST11NPOS2X",0,"N","Y"
"RADST21NPGS2X",0,"N","Y"
"RADST21NPGS4X",0,"N","Y"
"RADST21NPOS2X",0,"N","Y"
"RADST21NPOS4X",0,"N","Y"
"RADSV232ZGMXL2X",0,"N","Y"
"RADSV232ZOMML",0,"N","Y"
"RADSV242ZOMXL2X",0,"N","Y"
"RADSV243ZGMML",0,"N","Y"
"RADSV2GM2X",0,"N","Y"
"RADSV2OML",0,"N","Y"
"RADSV592ZODS",0,"N","Y"
"RADSV62ZG3X",0,"N","Y"
"RADSV62ZO2X",0,"N","Y"
"RADSV62ZO4X",0,"N","Y"
"RADSV62ZOXL",0,"N","Y"
"RADSV6OS",0,"N","Y"
"RADSV8PVGMXL",0,"N","Y"
"RADSV8PVOM3X",0,"N","Y"
"RADVG712BX",0,"N","Y"
"RADVG75PBX",0,"N","Y"
"TAPIPHONE01AKDE",0,"N","Y"
"TAPIPHONE01ARBL",0,"N","Y"
"TAPMAG0632PL",0,"N","Y"
"TAPMAG0932BL",0,"N","Y"
"TAPTIM84201AWL",0,"N","Y"
"TAPTIM84201RW",0,"N","Y"
"TAPTIM84202BL",0,"N","Y"
"TAPTIM84202WL",0,"N","Y"
"TAPTIM84203ARW",0,"N","Y"
"TAPTIM84204ABL",0,"N","Y"
"TAPTIM84204AWL",0,"N","Y"
"TROSBUTLWK00FT00",0,"N","Y"
"TROSBUTLWK00TT00",0,"N","Y"
"TROSCOVBRC06BT00",0,"N","Y"
"TROSCOVBRC06FT00",0,"N","Y"
"TROSCOVBRC34BT00",0,"N","Y"
"TROSCOVBRC36DT00",0,"N","Y"
"TROSCOVBRC36TT00",0,"N","Y"
"TROSRAIDIDD2BT00",0,"N","Y"
"TROSRAIDIDD7BT00",0,"N","Y"
"TROSRAIDLTMXBT00",0,"N","Y"
"TROSRAIDVKCXBT00",0,"N","Y"
"TROSSLIVTAWNBT00",0,"N","Y"
"TROSSLIVTAWPLT00",0,"N","Y"
"TROSSLIVTAWPTT00",0,"N","Y"
"TROSTSHCAR0XKT00",0,"N","Y"
"RCB09291",0,"N","Y"
"RCB22429",0,"N","Y"
"RCB22462",0,"N","Y"
"RCB82359",0,"N","Y"
"RCB87055",0,"N","Y"
"HEV00306",0,"N","Y"
"HEV10231",0,"N","N"
"HEV11136",0,"N","Y"
"HEV12012",0,"N","Y"
"HEV13505",0,"N","Y"
"HEV20000",0,"N","N"
"HEV20008",0,"N","N"
"HEV20010",0,"N","N"
"HEV20018",0,"N","N"
"HEV20021",0,"N","N"
"HEV20026",0,"N","N"
"HEV20029",0,"N","N"
"HEV20037",0,"N","N"
"HEV20039",0,"N","N"
"HEV20047",0,"N","N"
"HEV20050",0,"N","N"
"HEV20056",0,"N","N"
"HEV20058",0,"N","N"
"HEV20066",0,"N","N"
"HEV20068",0,"N","N"
"HEV20077",0,"N","N"
"HEV20079",0,"N","N"
"HEV20085",0,"N","N"
"HEV20087",0,"N","N"
"HEV20094",0,"N","N"
"HEV20097",0,"N","N"
"HEV20105",0,"N","N"
"HEV20107",0,"N","N"
"HEV20113",0,"N","N"
"HEV20115",0,"N","N"
"HEV20123",0,"N","N"
"HEV20275",10,"S","Y"
"HEV22236",0,"N","Y"
"HEV230122",0,"N","N"
"HEV240122",0,"N","N"
"HEV240125",0,"N","N"
"HEV30088",10,"S","Y"
"HEV31002",0,"N","Y"
"HEV31235",0,"N","Y"
"HEV32002",17,"S","Y"
"HEV32045",20,"S","Y"
"HEV33352",30,"S","Y"
"HEV33354",50,"S","Y"
"HEV36088",10,"S","Y"
"HEV41007",0,"N","N"
"HEV41249",0,"N","Y"
"HEV41604",0,"N","N"
"HEV42026",0,"N","N"
"HEV42049",10,"S","Y"
"HEV42213",0,"N","Y"
"HEV42316",10,"S","N"
"HEV42322",0,"N","N"
"HEV42804",0,"N","N"
"HEV43002",0,"N","N"
"HEV43027",10,"S","Y"
"HEV43035",0,"N","Y"
"HEV43504",0,"N","N"
"HEV43508",0,"N","N"
"HEV43578",0,"N","N"
"HEV450121",0,"N","N"
"HEV450129",0,"N","N"
"HEV45354",0,"N","N"
"HEV550122",0,"N","N"
"HEV550124",0,"N","N"
"HEV560123",0,"N","N"
"HEV560125",0,"N","N"
"HEV570124",0,"N","N"
"HEV570126",0,"N","N"
"HEV670123",0,"N","N"
"HEV670125",0,"N","N"
"HEV70351",20,"S","N"
"HEV70355",10,"S","N"
"HEV82124",0,"N","Y"
"HEV82126",0,"N","Y"
"MOJHW1011",0,"S","Y"
"MOJHW1014",0,"N","Y"
"MOJHW2107",0,"S","Y"
"MOJHW2109",0,"S","Y"
"MOJHW2204",0,"N","Y"
"MOJHW2207",0,"N","Y"
"MOJHW2304",0,"N","Y"
"MOJHW2306",0,"N","Y"
"MOJHW2402",0,"N","Y"
"MOJHW2408",0,"N","Y"
"MOJHW2417",0,"N","Y"
"MOJHW4210",0,"N","Y"
"MOJHW5117",0,"N","Y"
"MOJHW5121",0,"S","Y"
"MOJHW8102",0,"N","Y"
"TRN90255",0,"N","Y"
"TRN90257",0,"N","Y"
"TRN90787",0,"N","Y"
"TRN90788",0,"N","Y"
"TRN90789",0,"N","Y"
"TRN90790",0,"N","Y"
"TRN90827",0,"N","Y"
"TRN90828",0,"N","Y"
"TRN90829",0,"N","Y"
"TRN90831",0,"N","Y"
"LET831797",0,"N","Y"
"LET831798",0,"N","Y"
"LET831800",0,"N","Y"
"LET831801",0,"N","Y"
"SNSRIFLE",0,"P","Y"
"SNSSHOT",0,"P","Y"
"SNSURBSURV",0,"P","Y"
"BERBC012908077A",0,"N","Y"
"BERBC0129080999",0,"N","Y"
"BERJM909P17B",935,"S","Y"
"BEE1026",0,"N","Y"
"BEE1051",0,"N","Y"
"BEE10512",0,"N","Y"
"BEE1077SC",0,"N","Y"
"BEE1079",0,"N","Y"
"BEE10792",0,"N","Y"
"BEE1080",0,"N","Y"
"BEE1245",0,"N","Y"
"BEE1249",0,"N","Y"
"BEE12517",0,"N","Y"
"BEE12522",0,"N","Y"
"MRK2002",0,"N","Y"
"MRK2002Z",0,"N","Y"
"MRK2021",0,"N","Y"
"MRK2021Z",0,"N","Y"
"MRK3061Z",0,"N","Y"
"MRK3075",0,"N","Y"
"MRK3100",0,"N","Y"
"MRK3130",0,"N","Y"
"ATVASEMOB",0,"N","Y"
"ATVVFCB1",0,"N","Y"
"ATVVFIA1",0,"N","Y"
"BFEDISPLAYMMZG",0,"N","Y"
"DEW30CA44",0,"N","Y"
"DEW30JA",0,"N","Y"
"DEW30JMA",0,"N","Y"
"DEW65JA",0,"N","Y"
"DEW65JMA",0,"N","Y"
"JTM1214",0,"N","Y"
"JTM1450B",0,"N","Y"
"JTM1526A",0,"N","Y"
"JTM1530",0,"N","Y"
"JTMBX1",0,"N","Y"
"JTMCMMA",0,"N","Y"
"JTMJM3",0,"N","Y"
"JTMJM4",0,"N","Y"
"JTMTAR181",0,"N","Y"
"JTMTAR185",0,"N","Y"
"JTMTAR188",0,"N","Y"
"JTMTAR199",0,"N","Y"
"LIM12145",0,"N","Y"
"LIM12146",0,"N","Y"
"LIM12149",0,"N","Y"
"LIM12150",0,"N","Y"
"TRJAP66",0,"N","Y"
"TRJAP67",0,"N","Y"
"TRJAP68",0,"N","Y"
"TRJAP69",0,"N","Y"
"TRJRM04C700064",0,"N","Y"
"TRJRM05C700065",0,"N","Y"
"TRJRM08C700066",0,"N","Y"
"TRJTA11C100200",0,"N","Y"
"TUF1200UNIMD",0,"N","Y"
"TUF1200UNISM",0,"N","Y"
"TUF1377BPAM26",0,"N","Y"
"MOJHW8105",0,"S","Y"
"MOJHW9006",0,"N","Y"
"TRN90846",11,"S","Y"
"CTR2810",8,"S","Y"
"CTR3210",0,"S","Y"
"CTR3610",0,"S","Y"
"CTR3721",0,"N","Y"
"CTR6230",0,"N","Y"
"CTR6260",0,"N","Y"
"FLPWT14PD22Y",0,"S","Y"
"FLPWT14RD22V",3,"S","Y"
"SECPARAINN01",70,"S","Y"
"EOTXPS2Z2",0,"S","Y"
"BUC0722GRX1",0,"S","Y"
"BUC0822BKX",2,"S","Y"
"RADBCCVCK",0,"S","Y"
"ARM15",6,"S","Y"
"ARM16A",6,"S","Y"
"ARM17PEQ2",0,"N","Y"
"ARM18",0,"S","Y"
"ARM19SACOG",3,"S","Y"
"ARM2",17,"S","Y"
"ARM21",0,"N","Y"
"ARM22M68",5,"S","Y"
"ARM22M68HSP",0,"N","Y"
"ARM22TX30",0,"N","Y"
"ARM23",0,"N","Y"
"ARM35H",0,"N","Y"
"ARM35QD",0,"N","Y"
"ARM36SEXAR10",0,"N","Y"
"ARM37",6,"S","Y"
"ARM38SPRPEQ23",0,"N","Y"
"ARM38STDAR10",0,"N","Y"
"ARM40LP",0,"N","Y"
"ARM40STDA2",0,"N","Y"
"ARM4RAIL",0,"N","Y"
"ARM50002",0,"N","Y"
"ARM56MCVC",0,"N","Y"
"ARM56MCVM",0,"N","Y"
"ARM6",0,"N","Y"
"ARM7",0,"N","Y"
"ARM72EXT",0,"N","Y"
"ARM74EXT",0,"N","Y"
"ARMSLINGSWIVEL",0,"N","Y"
"MSA702TAN",0,"N","Y"
"MSA704",0,"N","Y"
"MSA709",0,"N","Y"
"MSA711",0,"N","Y"
"MSA718",0,"N","Y"
"MSA719GRN",0,"N","Y"
"MSA721TAN",0,"N","Y"
"MSA722GRN",0,"N","Y"
"MSA725BLK",0,"N","Y"
"MSA725TAN",0,"N","Y"
"MSA730TAN",0,"N","Y"
"MSA732BLK",0,"N","Y"
"MSA733TAN",0,"N","Y"
"MSA734GRN",0,"N","Y"
"MSA740TAN",0,"N","Y"
"CPRAR30AG",990,"S","Y"
"BUSPP1040",0,"N","Y"
"BUSPP1085",0,"N","Y"
"MSI80328",0,"N","Y"
"MSI80368",0,"N","Y"
"MSI80388",0,"N","Y"
"RED118450",90,"S","Y"
"RADBC91TC2",0,"N","Y"
"RADBCCS0020CS",0,"N","Y"
"RADBCCVW010CS",0,"N","Y"
"RADBCRG7040CS",0,"N","Y"
"RADBCRT7020CS",0,"N","Y"
"RADBCVL7010CS",0,"N","Y"
"RADBCVL7040CS",0,"N","Y"
"RADFP70B500",0,"N","Y"
"RADRADCEPR",0,"N","Y"
"CAS68135",0,"N","Y"
"CAS68136",0,"N","Y"
"FRG14696",68,"S","Y"
"FRG14706",0,"S","Y"
"FRG14716",164,"S","Y"
"FRG14726",66,"S","Y"
"PROMARA2",0,"S","Y"
"FLMMD700",0,"N","Y"
"FLMMD705",0,"N","Y"
"FLMSF100",0,"N","Y"
"FLMSF110",0,"N","Y"
"MADMD286",0,"N","Y"
"MADMD300",0,"N","Y"
"MADMD310",0,"N","Y"
"MADMD314",0,"N","Y"
"MADMD316",0,"N","Y"
"MADMD525",0,"N","Y"
"MADMD526",0,"N","Y"
"FLM5966MD",0,"N","Y"
"BUT24235",170,"S","Y"
"FLM8700FBU",0,"N","Y"
"FLM8710FBU",0,"N","Y"
"FLM9000FBU",0,"N","Y"
"FLM9001FBU",0,"N","Y"
"FLR4115397",0,"N","Y"
"FLR4119354",0,"N","Y"
"FLR4126884",0,"N","Y"
"FLR4126886",0,"N","Y"
"FLR43100031800S",0,"N","Y"
"FLR43100040700S",0,"N","Y"
"FLR43100040800S",0,"N","Y"
"FLR43100041700S",0,"N","Y"
"DIA1102",0,"S","Y"
"DIA1151",0,"S","Y"
"DIA1199",0,"S","Y"
"DIA1201",3,"S","Y"
"DIA2171",0,"N","Y"
"DIA2181",0,"N","Y"
"DIA2211",0,"S","Y"
"DIA2231",0,"S","Y"
"DIA2931",0,"N","Y"
"DIA3101",0,"N","Y"
"DIA3131",17,"S","Y"
"DIA3301",1,"S","Y"
"PRI102",0,"N","Y"
"PRI1185",0,"N","Y"
"PRI1186",0,"N","Y"
"PRI1193",0,"N","Y"
"PRI1214",0,"S","Y"
"PRI1271",0,"N","Y"
"PRI133",0,"N","Y"
"PRI1504",0,"N","Y"
"PRI1508",0,"N","Y"
"PRI1723",0,"N","Y"
"PRI1724",0,"N","Y"
"PRI209",0,"N","Y"
"PRI213",0,"N","Y"
"PRI256",0,"N","Y"
"PRI258",0,"N","Y"
"PRI263",0,"N","Y"
"PRI268",0,"N","Y"
"PRI313",0,"N","Y"
"PRI314",0,"N","Y"
"PRI315",0,"S","Y"
"PRI316",0,"N","Y"
"PRI350",6,"S","Y"
"PRI351",6,"S","Y"
"PRI352",0,"N","Y"
"PRI353",0,"N","Y"
"PRI3756",1,"S","Y"
"PRI3757",0,"N","Y"
"PRI3758",0,"S","Y"
"PRI40221",0,"N","Y"
"PRI40231",0,"N","Y"
"PRI44211",0,"N","Y"
"PRI44312",0,"N","Y"
"ARM36STDAR10",0,"N","Y"
"ARM38EX556",0,"N","Y"
"ARM38SPRMOD",0,"N","Y"
"ARM38STD556",0,"N","Y"
"ARM40LF",0,"N","Y"
"ARM40LSP",0,"N","Y"
"ARM5",0,"S","Y"
"ARM50003",0,"N","Y"
"ARM54",9,"S","Y"
"ARM56MCVEXT",0,"N","Y"
"ARM58M",0,"N","Y"
"ARM59CM",0,"N","Y"
"ARM63",3,"S","Y"
"ARM74",0,"N","Y"
"ARM74SP",0,"N","Y"
"ARMARMSSLING",0,"N","Y"
"MSA698",0,"N","Y"
"MSA701BLK",0,"N","Y"
"MSA702GRN",0,"N","Y"
"MSA703",0,"N","Y"
"MSA710",0,"N","Y"
"MSA712",0,"N","Y"
"MSA717",0,"N","Y"
"MSA719BLK",0,"N","Y"
"MSA719TAN",0,"N","Y"
"MSA721GRN",0,"N","Y"
"MSA722BLK",0,"N","Y"
"MSA725GRN",0,"N","Y"
"MSA726SMK",0,"N","Y"
"MSA731SMK",0,"N","Y"
"MSA732GRN",0,"N","Y"
"MSA733SMK",0,"N","Y"
"MSA734BLK",0,"N","Y"
"MSA741",0,"N","Y"
"CDAR22340",189,"S","Y"
"BUSPP1060",0,"N","Y"
"BUSPP2008",0,"N","Y"
"HOPUOBG",0,"N","Y"
"MSI80354",0,"N","Y"
"MSI80405",0,"N","Y"
"RADBC90TC5",0,"N","Y"
"RADBCCS0040CS",0,"N","Y"
"RADBCCVW020CS",0,"N","Y"
"RADBCRG7020CS",0,"N","Y"
"RADBCRT7010CS",0,"N","Y"
"RADBCVL7020CS",0,"N","Y"
"RADFP41TC2",0,"N","Y"
"RADRADCEPT",0,"N","Y"
"RADRDSG10ML",0,"N","Y"
"TANA200J",0,"N","Y"
"TANA400J",0,"N","Y"
"TANAC200DB",0,"N","Y"
"TANAC201DB",0,"N","Y"
"TANAC210DB",0,"N","Y"
"TANAC211DB",0,"N","Y"
"TANAC214",0,"N","Y"
"TANAC215",0,"N","Y"
"TANAC219",0,"N","Y"
"TANAC220",0,"N","Y"
"TANAC224DB",0,"N","Y"
"TANAC228",0,"N","Y"
"TANAC301",0,"N","Y"
"TANAC333",0,"N","Y"
"TANAC499",0,"N","Y"
"TANAC501",0,"N","Y"
"TANAC703",0,"N","Y"
"TANAC704",0,"N","Y"
"TANAC706DB",0,"N","Y"
"TANAC707DBM",0,"N","Y"
"TANAC707S",0,"N","Y"
"TANAC707XXL",0,"N","Y"
"TANAC711DB",0,"N","Y"
"TANB7000DB",0,"N","Y"
"TANB7003S",0,"N","Y"
"TANB7004DB",0,"N","Y"
"TANB7005",0,"N","Y"
"TANB7999DB",0,"N","Y"
"TANB8000DB",0,"N","Y"
"TANB8003",0,"N","Y"
"TANB8004",0,"N","Y"
"TANB8007D",0,"N","Y"
"TANB8008DB",0,"N","Y"
"TANB8011DB",0,"N","Y"
"TANB8014",0,"N","Y"
"TANB8014DB",0,"N","Y"
"TANB8022D",0,"N","Y"
"TANB8027D",0,"N","Y"
"TANB8033",0,"N","Y"
"TANB8036",0,"N","Y"
"TANB8040DB",0,"N","Y"
"TANB8043DB",0,"N","Y"
"TANB8055D",0,"N","Y"
"TANC120",0,"N","Y"
"TAND1400D",0,"N","Y"
"TAND1401D",0,"N","Y"
"TAND5000",0,"N","Y"
"TAND5100",0,"N","Y"
"TAND6002D",0,"N","Y"
"TAND6003B",0,"N","Y"
"TAND6010B",0,"N","Y"
"TAND6012B",0,"N","Y"
"TAND6017B",0,"N","Y"
"TAND6018B",0,"N","Y"
"TAND73101",0,"N","Y"
"TAND73102",0,"N","Y"
"TAND73503",0,"N","Y"
"TAND73503FF",0,"N","Y"
"TAND74503",0,"N","Y"
"TAND7777",0,"N","Y"
"TAND78607B",0,"N","Y"
"TAND78625",0,"N","Y"
"TAND78674",0,"N","Y"
"TAND79185",0,"N","Y"
"TAND9101",0,"N","Y"
"TAND9103",0,"N","Y"
"TAND9233B",0,"N","Y"
"TAND9300B",0,"N","Y"
"TAND9515D",0,"N","Y"
"TAND9700FF",0,"N","Y"
"TAND9801FF",0,"N","Y"
"TAND9803",0,"N","Y"
"TANDA120",0,"N","Y"
"TANEZ436C6",0,"N","Y"
"TANLS50",0,"N","Y"
"TANSC120",0,"N","Y"
"TANSG005",0,"N","Y"
"TANSG007",0,"N","Y"
"TANSSMD012PS",0,"N","Y"
"TANSSS048",0,"N","Y"
"TANU8002",0,"N","Y"
"TANU8003",0,"N","Y"
"SAV55269",0,"N","Y"
"SAV55271",0,"N","Y"
"TRN90243",0,"N","Y"
"TRN90258",0,"N","Y"
"TRN90260",0,"N","Y"
"TRN90627",0,"N","Y"
"TRN90786",0,"N","Y"
"TRN90791",0,"N","Y"
"TRN90793",0,"N","Y"
"TRN90795",0,"N","Y"
"TRN90823",0,"N","Y"
"TRN90825",0,"N","Y"
"TRN90840",0,"N","Y"
"TRN90842",0,"N","Y"
"TRN90367",0,"N","Y"
"LET831741",0,"N","Y"
"LET831794",0,"N","Y"
"LET831803",0,"N","Y"
"LET831821",0,"N","Y"
"SNSFISH",0,"P","Y"
"SNSOUTSURV",0,"P","Y"
"BERC62265",0,"N","Y"
"BERE8A119",0,"N","Y"
"ARM22MED",6,"S","Y"
"ARM22MEDLII",0,"N","Y"
"BEE10624",0,"N","Y"
"BEE10644",0,"N","Y"
"BEE1074",0,"N","Y"
"BEE10774",0,"N","Y"
"BEE10812S",0,"N","Y"
"BEE1086",0,"N","Y"
"BEE1225",0,"N","Y"
"BEE1235",0,"N","Y"
"BEE1785",0,"N","Y"
"BEE2004",0,"N","Y"
"MRK1010C",0,"N","Y"
"MRK1510",0,"N","Y"
"MRK2085Z",0,"N","Y"
"MRK2095Z",0,"N","Y"
"MRK3060K",0,"N","Y"
"MRK3061",0,"N","Y"
"MRK3138",0,"N","Y"
"MRK3355",0,"N","Y"
"FLM1408T",95,"S","Y"
"ATVAFMOB",0,"N","Y"
"DEW17JMA",0,"N","Y"
"DEW22CA36",0,"N","Y"
"DEW24JA",0,"N","Y"
"DEW30CA36",0,"N","Y"
"DEWAR300",0,"N","Y"
"DEWFKM14",0,"N","Y"
"DEWSMA",0,"N","Y"
"JTM1213",0,"N","Y"
"JTM203N",0,"N","Y"
"JTM4596ACB",0,"N","Y"
"JTM90333",0,"N","Y"
"JTMAKMBO3",0,"N","Y"
"JTMRBU6BM",0,"N","Y"
"JTMSA0410",0,"N","Y"
"JTMTAR150",0,"N","Y"
"JTMTAR161",0,"N","Y"
"JTMTAR169",0,"N","Y"
"JTMTAR208",0,"N","Y"
"JTMTAR218",0,"N","Y"
"LIM12142",0,"N","Y"
"LIM12144",0,"N","Y"
"LIM12301",0,"N","Y"
"LIM12307",0,"N","Y"
"SECHC14CPGBKUS",0,"N","Y"
"SECSTUHC00",0,"N","Y"
"SECSTUSFR00",0,"N","Y"
"TRJAP71",0,"N","Y"
"TRJFN101Y",0,"N","Y"
"TRJRA114O",0,"N","Y"
"TRJRA115O",0,"N","Y"
"TRJRM01C700063",0,"N","Y"
"TRJTA11C100201",0,"N","Y"
"TRJTA11D100203",0,"N","Y"
"TRJTA31D100196",0,"N","Y"
"OS COOP",0,"F","Y"
"TUF1377BWAM26",0,"N","Y"
"TUF1377BWAX26",0,"N","Y"
"TUF1377NYAX3",0,"N","Y"
"TUF3907NYAX3",0,"N","Y"
"TUF4003CB",0,"N","Y"
"TUF4004NY",0,"N","Y"
"TUF4011BOBKIT22",0,"N","Y"
"TUF4014NYV12G",0,"N","Y"
"TUF4046SRA",0,"N","Y"
"TUF4047CT",0,"N","Y"
"TUF4048NY",0,"N","Y"
"TUF4050NY",0,"S","Y"
"TUF4070OSSH",0,"N","Y"
"TUF4071MCALG",0,"N","Y"
"TUF4071NYAMD",0,"N","Y"
"TUF4071NYAXL",0,"N","Y"
"TUF4299NYAMD",0,"N","Y"
"TUF5074RRA11",0,"N","Y"
"TUF7068MCV5",0,"N","Y"
"TUF8815CBV5",0,"N","Y"
"TUF8823NYV2",0,"N","Y"
"TUF8824NYV5",0,"S","Y"
"TUF8875CBG",0,"N","Y"
"TUF8909NYSS",0,"N","Y"
"TUF9009NYVSM",0,"N","Y"
"PSTTFRAR",0,"S","Y"
"BOB11528",0,"N","Y"
"BOB11530",0,"N","Y"
"SENEF4738E",0,"N","Y"
"SENH3300",0,"N","Y"
"SENSFW123GDC",0,"N","Y"
"SENX055",0,"N","Y"
"BERTS6570850340L",0,"S","Y"
"BERTS65708503402XL",0,"N","Y"
"PSTDISPLAY2",0,"N","Y"
"FIV31002AE019L",0,"S","Y"
"FIV31002AE502S",0,"N","Y"
"FIV31002AE502XS",0,"N","Y"
"FIV41006AP018XL",2,"S","Y"
"FIV41006AP182L",3,"S","Y"
"FIV41006AY019S",0,"N","Y"
"FIV41006AY1702XL",0,"N","Y"
"FIV41006BB182M",0,"S","Y"
"FIV41006BB182XL",0,"S","Y"
"FIV41006BF182XL",2,"S","Y"
"CAS36301",0,"N","Y"
"CAS36303",0,"N","Y"
"CAS36308",0,"N","Y"
"CAS36310",0,"N","Y"
"CAS36322",0,"N","Y"
"CAS36324",0,"N","Y"
"CAS75670",0,"N","Y"
"CAS75672",0,"N","Y"
"CAS75674",0,"N","Y"
"CAS75679",0,"N","Y"
"CAS75681",0,"N","Y"
"CAS75688",0,"N","Y"
"CAS75690",0,"N","Y"
"CAS75697",0,"N","Y"
"CAS75699",0,"N","Y"
"CAS75704",0,"N","Y"
"EDE9425",0,"N","Y"
"EDE9701",0,"N","Y"
"EDE9703",0,"N","Y"
"EDE9810",0,"N","Y"
"EDEHO611",0,"S","Y"
"EDESBRXL611",0,"N","Y"
"EDESF610",0,"N","Y"
"EDESSE611",0,"S","Y"
"EDETSBRG716",0,"N","Y"
"EDEXDF61G15",0,"N","Y"
"EDEXFL611",0,"N","Y"
"EDEXN610",0,"N","Y"
"EDEXN61G15",0,"N","Y"
"SWB410012",0,"N","Y"
"SWB410901",0,"S","Y"
"SWB814553",0,"N","Y"
"SWB819001",0,"N","Y"
"TEXTRT012COY",0,"S","Y"
"MTMHCC40",0,"N","Y"
"EDE9301",0,"N","Y"
"EDE9403",0,"N","Y"
"EDE9506L",0,"N","Y"
"EDE95072XL",0,"N","Y"
"EDEAB112",0,"N","Y"
"EDEAB116",0,"N","Y"
"EDEDZ111",0,"N","Y"
"EDEDZ11120",0,"N","Y"
"EDEHC116",0,"N","Y"
