"item_id",cost,"retail_map","msrp"
"BLK411401CBK",6.6722,"8.79","10.99"
"BLK411500BK",12.1314,"n/a","19.99"
"BLK413500BKL",20.6233,"n/a","33.99"
"BLK413500BKR",20.6233,"n/a","33.99"
"BLK413501BKL",20.6233,"n/a","33.99"
"BLK413501BKR",20.6233,"n/a","33.99"
"BLK413502BKL",20.6233,"n/a","33.99"
"BLK413502BKR",20.6233,"n/a","33.99"
"BLK413503BKL",20.6233,"n/a","33.99"
"BLK413503BKR",20.6233,"n/a","33.99"
"BLK413504BKL",20.6233,"n/a","33.99"
"BLK413504BKR",20.6233,"n/a","33.99"
"BLK413505BKR",20.6233,"n/a","33.99"
"BLK413506BKL",20.6233,"n/a","33.99"
"BLK413506BKR",20.6233,"n/a","33.99"
"BLK413507BKR",20.6233,"n/a","33.99"
"BLK413509BKL",20.6233,"n/a","33.99"
"BLK413509BKR",20.6233,"n/a","33.99"
"BLK413510BKL",20.6233,"n/a","33.99"
"BLK413510BKR",20.6233,"n/a","33.99"
"BLK413513BKL",20.6233,"n/a","33.99"
"BLK413513BKR",20.6233,"n/a","33.99"
"BLK413514BKL",20.6233,"n/a","33.99"
"BLK413514BKR",20.6233,"n/a","33.99"
"BLK413516BKR",20.6233,"n/a","33.99"
"BLK413518BKL",20.6233,"n/a","33.99"
"BLK413518BKR",20.6233,"n/a","33.99"
"BLK413520BKL",20.6233,"n/a","33.99"
"BLK413520BKR",20.6233,"n/a","33.99"
"BLK413525BKL",20.6233,"n/a","33.99"
"BLK413525BKR",20.6233,"n/a","33.99"
"BLK414500BKR",30.3284,"n/a","49.99"
"BLK414503BKR",30.3284,"n/a","49.99"
"BLK414506BKL",30.3284,"n/a","49.99"
"BLK414506BKR",30.3284,"n/a","49.99"
"BLK41BP00BK",13.9511,"n/a","22.99"
"BLK41BP00OD",13.9511,"n/a","22.99"
"BLK41BP02BK",14.5576,"n/a","23.99"
"BLK41BP02OD",14.5576,"n/a","23.99"
"BLK41BP03BK",16.3773,"n/a","26.99"
"BLK41BP03OD",16.3773,"n/a","26.99"
"BLK41CQ00BK",21.2299,"27.99","34.99"
"BLK41CQ00DB",21.2299,"27.99","34.99"
"BLK41CQ00DE",21.2299,"27.99","34.99"
"BLK41CQ00OD",21.2299,"27.99","34.99"
"BLK41CQ01BK",22.4430,"29.59","36.99"
"BLK41CQ01DB",22.4430,"29.59","36.99"
"BLK41CQ01DE",22.4430,"29.59","36.99"
"BLK41CQ01OD",22.4430,"29.59","36.99"
"BLK41CQ02BK",24.2627,"31.99","39.99"
"BLK41CQ02DB",24.2627,"31.99","39.99"
"BLK41CQ02DE",24.2627,"31.99","39.99"
"BLK41CQ02OD",24.2627,"31.99","39.99"
"BLK41PBT0DE",23.0496,"n/a","37.99"
"BLK41PBT1DE",24.2627,"n/a","39.99"
"BLK41PBT2DE",25.4759,"n/a","41.99"
"BLK41PBT3DE",26.6890,"n/a","43.99"
"BLK41PL12BK",9.0985,"11.99","14.99"
"BLK41PL12CT",9.0985,"11.99","14.99"
"BLK41PL12FG",9.0985,"11.99","14.99"
"BLK41PL12OD",9.0985,"11.99","14.99"
"BLK41PL18BK",12.1314,"15.99","19.99"
"BLK41PL18CT",12.1314,"15.99","19.99"
"BLK41PL18FG",12.1314,"15.99","19.99"
"BLK41PL18OD",12.1314,"15.99","19.99"
"BLK41PL24BK",15.1642,"19.99","24.99"
"BLK41PL24CT",15.1642,"19.99","24.99"
"BLK41PL24FG",15.1642,"19.99","24.99"
"BLK41PL24OD",15.1642,"19.99","24.99"
"BLK41PL30BK",18.1970,"23.99","29.99"
"BLK41PL30CT",18.1970,"23.99","29.99"
"BLK41PL30FG",18.1970,"23.99","29.99"
"BLK41PL30OD",18.1970,"23.99","29.99"
"BLK41SH00BK",35.1809,"n/a","57.99"
"BLK60MP00BK",121.3136,"n/a","199.99"
"BLK60MP00DE",121.3136,"n/a","199.99"
"BLK60MP00OD",121.3136,"n/a","199.99"
"BLK60MP01BK",203.2003,"267.99","334.99"
"BLK60MP01DE",203.2003,"267.99","334.99"
"BLK60MP01OD",203.2003,"267.99","334.99"
"BLK60MP03BK",121.3136,"n/a","199.99"
"BLK60PH00BK",109.1822,"n/a","179.99"
"BLK60PH00DE",109.1822,"n/a","179.99"
"BLK60PH01BK",115.2479,"n/a","189.99"
"BLK60PH01CT",115.2479,"n/a","189.99"
"BLK60SAP1BK",16.3773,"21.59","26.99"
"BLK60SAP1DE",16.3773,"21.59","26.99"
"BLK60SAP1OD",16.3773,"21.59","26.99"
"BLK60SAP2BK",18.1970,"23.99","29.99"
"BLK60SAP2DE",18.1970,"23.99","29.99"
"BLK60SAP2OD",18.1970,"23.99","29.99"
"BLK60SP00BK",60.6568,"n/a","99.99"
"BLK60SP00CT",60.6568,"n/a","99.99"
"BLK60TH00BK",36.3941,"47.99","59.99"
"BLK60TH00CT",36.3941,"47.99","59.99"
"BLK60TH00FG",36.3941,"47.99","59.99"
"BLK60WF04BK",39.4269,"51.99","64.99"
"BLK60WF05BK",39.4269,"51.99","64.99"
"BLK60WF06BK",39.4269,"51.99","64.99"
"BLK61ACCDBK",10.3117,"13.59","16.99"
"BLK61ACDMBK",9.0985,"11.99","14.99"
"BLK61ACSPBK",8.4920,"n/a","13.99"
"BLK61BC01BK",97.0509,"n/a","159.99"
"BLK61BC01CT",97.0509,"n/a","159.99"
"BLK61BC01FG",97.0509,"n/a","159.99"
"BLK61GR01BK",17.5905,"23.19","28.99"
"BLK61PW00BK",84.9195,"n/a","139.99"
"BLK61PW01BK",90.9852,"n/a","149.99"
"BLK64RC34BK",60.6568,"n/a","99.99"
"BLK64RC37BK",60.6568,"n/a","99.99"
"BLK64RC41BK",66.7225,"n/a","109.99"
"BLK64RC46BK",69.7553,"91.99","114.99"
"BLK64SG43BK",60.6568,"n/a","99.99"
"BLK64SR46BK",63.6896,"n/a","104.99"
"BLK64SR51BK",69.7553,"n/a","114.99"
"BLK65BG00BK",121.3136,"159.99","199.99"
"BLK65BG00CT",121.3136,"159.99","199.99"
"BLK65BG00OD",121.3136,"159.99","199.99"
"BLK65DC22BK",66.7225,"87.99","109.99"
"BLK65DC29BK",72.7882,"n/a","119.99"
"BLK65DC32BK",78.8538,"n/a","129.99"
"BLK65DC35BK",84.9195,"n/a","139.99"
"BLK65DC35DE",84.9195,"n/a","139.99"
"BLK65DC40BK",90.9852,"n/a","149.99"
"BLK65DC40DE",90.9852,"n/a","149.99"
"BLK65MV01BK",22.4430,"29.59","36.99"
"BLK65SC00BK",109.1822,"n/a","179.99"
"BLK65SC00CT",109.1822,"n/a","179.99"
"BLK65SC00FG",109.1822,"n/a","179.99"
"BLK65SC00OD",109.1822,"n/a","179.99"
"BLK65SH00AU",36.3941,"47.99","59.99"
"BLK65SH00BK",36.3941,"47.99","59.99"
"BLK65SH00CT",36.3941,"47.99","59.99"
"BLK65SP00BK",74.6079,"n/a","122.99"
"BLK65SP00CT",72.7882,"n/a","119.99"
"BLK65TI00BK",157.7077,"207.99","259.99"
"BLK65TI00CT",157.7077,"207.99","259.99"
"BLK65TI00OD",157.7077,"207.99","259.99"
"BLK65TR00BK",33.3612,"n/a","54.99"
"BLK65TU00BK",42.4598,"n/a","69.99"
"BLK66SS00BK",54.5911,"71.99","89.99"
"BLK66WT00BK",84.9195,"111.99","139.99"
"BLK66WT00OD",84.9195,"111.99","139.99"
"BLK672540BK",20.6233,"27.19","33.99"
"BLK672540CT",20.6233,"27.19","33.99"
"BLK672540FG",20.6233,"27.19","33.99"
"BLK672556BK",24.2627,"n/a","39.99"
"BLK672556CT",24.2627,"n/a","39.99"
"BLK672556FG",24.2627,"n/a","39.99"
"BLK67NB32GR",9.0985,"11.99","14.99"
"BLK67NB32GY",9.0985,"11.99","14.99"
"BLK67NC00CT",9.7051,"12.79","15.99"
"BLK67NC00FG",9.7051,"12.79","15.99"
"BLK67NC01CT",9.7051,"12.79","15.99"
"BLK67NC01FG",9.7051,"12.79","15.99"
"BLK67NCPLCT",12.1314,"15.99","19.99"
"BLK67NCPLFG",12.1314,"15.99","19.99"
"BLK70GS08BK",21.2299,"n/a","34.99"
"BLK70GS09BK",29.1153,"n/a","47.99"
"BLK70GS12BK",20.0167,"26.39","32.99"
"BLK70GS13BK",20.0167,"n/a","32.99"
"BLK70GS14BK",20.0167,"n/a","32.99"
"BLK70GS15BK",15.1642,"19.99","24.99"
"BLK70GS16BK",24.2627,"31.99","39.99"
"BLK70GS17BK",24.2627,"31.99","39.99"
"BLK70GS17CT",24.2627,"31.99","39.99"
"BLK70SA00BK",4.2460,"5.59","6.99"
"BLK70SA01BK",7.2788,"n/a","11.99"
"BLK70SA02BK",9.0985,"n/a","14.99"
"BLK70SM01BK",17.5905,"23.19","28.99"
"BLK70SM04BK",18.1970,"23.99","29.99"
"BLK70SW01BK",6.6722,"8.79","10.99"
"BLK70SW02BK",7.2788,"9.59","11.99"
"BLK70SW03BK",9.7051,"12.79","15.99"
"BLK70SW04BK",6.6722,"8.79","10.99"
"BLK70SW05BK",9.0985,"11.99","14.99"
"BLK70SW06BK",9.0985,"11.99","14.99"
"BLK70SW07BK",6.0657,"7.99","9.99"
"BLK70SW08BK",6.6722,"n/a","10.99"
"BLK70SW09BK",9.0985,"11.99","14.99"
"BLK70SW10BK",10.3117,"13.59","16.99"
"BLK70SW11BK",19.4102,"25.59","31.99"
"BLK70SW12BK",19.4102,"25.59","31.99"
"BLK70SW13BK",19.4102,"25.59","31.99"
"BLK70SW15BK",7.2788,"9.59","11.99"
"BLK70SW16BK",11.5248,"15.19","18.99"
"BLK70SW17BK",8.4920,"11.19","13.99"
"BLK70SW18BK",10.3117,"13.59","16.99"
"BLK70SW19BK",10.3117,"13.59","16.99"
"BLK70SW20BK",10.3117,"13.59","16.99"
"BLK82FP03CBXL",42.4598,"55.99","69.99"
"BLK32B401BKST3A4C",1304.1212,"n/a","2149.99"
"BLK32B401BKST3A5C",697.5532,"n/a","1149.99"
"BLK32B401CTST3A4C",1304.1212,"n/a","2149.99"
"BLK32B401CTST3A5C",697.5532,"n/a","1149.99"
"BLK32B401MCST3A4",1395.1064,"n/a","2299.99"
"BLK32B401MCST3A4C",1334.4496,"n/a","2199.99"
"BLK32B401MCST3A5",776.4070,"n/a","1279.99"
"BLK32B401MCST3A5C",715.7502,"n/a","1179.99"
"BLK32B401ODST3A4C",1304.1212,"n/a","2149.99"
"BLK32B401ODST3A5C",697.5532,"n/a","1149.99"
"BLK32B402BKST3A4C",1304.1212,"n/a","2149.99"
"BLK32B402BKST3A5C",697.5532,"n/a","1149.99"
"BLK32B402CTST3A4C",1304.1212,"n/a","2149.99"
"BLK32B402CTST3A5C",697.5532,"n/a","1149.99"
"BLK32B402MCST3A4",1395.1064,"n/a","2299.99"
"BLK32B402MCST3A4C",1334.4496,"n/a","2199.99"
"BLK32B402MCST3A5",776.4070,"n/a","1279.99"
"BLK32B402MCST3A5C",715.7502,"n/a","1179.99"
"BLK32B402ODST3A4C",1304.1212,"n/a","2149.99"
"BLK32B402ODST3A5C",697.5532,"n/a","1149.99"
"BLK32B403BKST3A4C",1304.1212,"n/a","2149.99"
"BLK32B403BKST3A5C",697.5532,"n/a","1149.99"
"BLK32B403CTST3A4C",1304.1212,"n/a","2149.99"
"BLK32B403CTST3A5C",697.5532,"n/a","1149.99"
"BLK32B403MCST3A4",1395.1064,"n/a","2299.99"
"BLK32B403MCST3A4C",1334.4496,"n/a","2199.99"
"BLK32B403MCST3A5",776.4070,"n/a","1279.99"
"BLK32B403MCST3A5C",715.7502,"n/a","1179.99"
"BLK32B403ODST3A4C",1304.1212,"n/a","2149.99"
"BLK32B403ODST3A5C",697.5532,"n/a","1149.99"
"BLK32B404BKST3A4C",1304.1212,"n/a","2149.99"
"BLK32B404BKST3A5C",697.5532,"n/a","1149.99"
"BLK32B404CTST3A4C",1304.1212,"n/a","2149.99"
"BLK32B404CTST3A5C",697.5532,"n/a","1149.99"
"BLK32B404MCST3A4",1395.1064,"n/a","2299.99"
"BLK32B404MCST3A4C",1334.4496,"n/a","2199.99"
"BLK32B404MCST3A5",776.4070,"n/a","1279.99"
"BLK32B404MCST3A5C",715.7502,"n/a","1179.99"
"BLK32B404ODST3A4C",1304.1212,"n/a","2149.99"
"BLK32B404ODST3A5C",697.5532,"n/a","1149.99"
"BLK32B501BKST3A4C",1285.9242,"n/a","2119.99"
"BLK32B501BKST3A5C",679.3562,"n/a","1119.99"
"BLK32B501CTST3A4C",1285.9242,"n/a","2119.99"
"BLK32B501CTST3A5C",679.3562,"n/a","1119.99"
"BLK32B501MCST3A4",1364.7780,"n/a","2249.99"
"BLK32B501MCST3A4C",1316.2526,"n/a","2169.99"
"BLK32B501MCST3A5",746.0786,"n/a","1229.99"
"BLK32B501MCST3A5C",697.5532,"n/a","1149.99"
"BLK32B501ODST3A4C",1285.9242,"n/a","2119.99"
"BLK32B501ODST3A5C",679.3562,"n/a","1119.99"
"BLK32B502BKST3A4C",1285.9242,"n/a","2119.99"
"BLK32B502BKST3A5C",679.3562,"n/a","1119.99"
"BLK32B502CTST3A4C",1285.9242,"n/a","2119.99"
"BLK32B502CTST3A5C",679.3562,"n/a","1119.99"
"BLK32B502MCST3A4",1364.7780,"n/a","2249.99"
"BLK32B502MCST3A4C",1316.2526,"n/a","2169.99"
"BLK32B502MCST3A5",746.0786,"n/a","1229.99"
"BLK32B502MCST3A5C",697.5532,"n/a","1149.99"
"BLK32B502ODST3A4C",1285.9242,"n/a","2119.99"
"BLK414500BKL",30.3284,"n/a","49.99"
"BLK41EB00BK",24.2627,"n/a","39.99"
"BLK41EB01BK",27.2956,"n/a","44.99"
"BLK41EB02BK",27.2956,"n/a","44.99"
"BLK41PB00CT",21.8364,"n/a","35.99"
"BLK41PB00MC",29.7218,"n/a","48.99"
"BLK41PB01CT",23.6562,"n/a","38.99"
"BLK41PB01MC",32.1481,"n/a","52.99"
"BLK41PB02CT",23.6562,"n/a","38.99"
"BLK41PB02MC",34.5744,"n/a","56.99"
"BLK41RB01BK",28.5087,"n/a","46.99"
"BLK41RS00GY",4.2460,"n/a","6.99"
"BLK60PH01MC",149.2157,"n/a","245.99"
"BLK60RF01BK",36.3941,"n/a","59.99"
"BLK60RP01BK",97.0509,"n/a","159.99"
"BLK60SP01BK",21.2299,"n/a","34.99"
"BLK61CB00BK",97.0509,"n/a","159.99"
"BLK61CB00RD",97.0509,"n/a","159.99"
"BLK65EB00BK",121.3136,"n/a","199.99"
"BLK65EB00RD",121.3136,"n/a","199.99"
"BLK65RP01BK",78.8538,"n/a","129.99"
"BLK65SC00MC",148.6092,"n/a","244.99"
"BLK65TI00MC",181.9704,"n/a","299.99"
"BLK70GS16CT",24.2627,"n/a","39.99"
"BLK70GS16MC",30.3284,"n/a","49.99"
"BLK70GS17MC",30.3284,"n/a","49.99"
"BLK70GS18BK",20.0167,"n/a","32.99"
"BLK82FP03NA2XL",42.4598,"n/a","69.99"
"BLK82FP03NA3XL",42.4598,"n/a","69.99"
"BLK82FP03NALG",42.4598,"n/a","69.99"
"BLK82FP03NAMD",42.4598,"n/a","69.99"
"BLK82FP03NASM",42.4598,"n/a","69.99"
"BLK82FP03NAXL",42.4598,"n/a","69.99"
"BLK82FP04BK2XL",42.4598,"n/a","69.99"
"BLK82FP04BK3XL",42.4598,"n/a","69.99"
"BLK82FP04BKLG",42.4598,"n/a","69.99"
"BLK82FP04BKMD",42.4598,"n/a","69.99"
"BLK82FP04BKSM",42.4598,"n/a","69.99"
"BLK82FP04BKXL",42.4598,"n/a","69.99"
"BLK82FP04CB2XL",42.4598,"n/a","69.99"
"BLK82FP04CB3XL",42.4598,"n/a","69.99"
"BLK82FP04CBLG",42.4598,"n/a","69.99"
"BLK82FP04CBMD",42.4598,"n/a","69.99"
"BLK82FP04CBSM",42.4598,"n/a","69.99"
"BLK82FP04CBXL",42.4598,"n/a","69.99"
"BLK82FP04NA2XL",42.4598,"n/a","69.99"
"BLK82FP04NA3XL",42.4598,"n/a","69.99"
"BLK82FP04NALG",42.4598,"n/a","69.99"
"BLK82FP04NAMD",42.4598,"n/a","69.99"
"BLK82FP04NASM",42.4598,"n/a","69.99"
"BLK82FP04NAXL",42.4598,"n/a","69.99"
"BLK32B400BKST3A4",1364.7780,"n/a","2249.99"
"BLK32B400BKST3A4C",1304.1212,"n/a","2149.99"
"BLK32B400BKST3A5",758.2100,"n/a","1249.99"
"BLK32B400BKST3A5C",697.5532,"n/a","1149.99"
"BLK32B400CTST3A4",1364.7780,"n/a","2249.99"
"BLK32B400CTST3A4C",1304.1212,"n/a","2149.99"
"BLK32B400CTST3A5",758.2100,"n/a","1249.99"
"BLK32B400CTST3A5C",697.5532,"n/a","1149.99"
"BLK32B400MCST3A4",1395.1064,"n/a","2299.99"
"BLK32B400MCST3A4C",1334.4496,"n/a","2199.99"
"BLK32B400MCST3A5",776.4070,"n/a","1279.99"
"BLK32B400MCST3A5C",715.7502,"n/a","1179.99"
"BLK32B400ODST3A4C",1304.1212,"n/a","2149.99"
"BLK32B400ODST3A5C",697.5532,"n/a","1149.99"
"BLK32B500BKST3A4",1334.4496,"n/a","2199.99"
"BLK32B500BKST3A4C",1285.9242,"n/a","2119.99"
"BLK32B500BKST3A5",727.8816,"n/a","1199.99"
"BLK32B500BKST3A5C",679.3562,"n/a","1119.99"
"BLK32B500CTST3A4",1334.4496,"n/a","2199.99"
"BLK32B500CTST3A4C",1285.9242,"n/a","2119.99"
"BLK32B500CTST3A5",727.8816,"n/a","1199.99"
"BLK32B500CTST3A5C",679.3562,"n/a","1119.99"
"BLK32B500MCST3A4",1364.7780,"n/a","2249.99"
"BLK32B500MCST3A4C",1316.2526,"n/a","2169.99"
"BLK32B500MCST3A5",746.0786,"n/a","1229.99"
"BLK32B500MCST3A5C",697.5532,"n/a","1149.99"
"BLK32B500ODST3A4C",1285.9242,"n/a","2119.99"
"BLK32B500ODST3A5C",679.3562,"n/a","1119.99"
"BLK415600BKL",13.3445,"n/a","21.99"
"BLK415600BKR",13.3445,"n/a","21.99"
"BLK415601BKL",13.3445,"n/a","21.99"
"BLK415601BKR",13.3445,"n/a","21.99"
"BLK415602BKL",13.3445,"n/a","21.99"
"BLK415602BKR",13.3445,"n/a","21.99"
"BLK415603BKR",13.3445,"n/a","21.99"
"BLK415604BKR",13.3445,"n/a","21.99"
"BLK415605BKR",13.3445,"n/a","21.99"
"BLK415606BKR",13.3445,"n/a","21.99"
"BLK415607BKR",13.3445,"n/a","21.99"
"BLK415609BKR",13.3445,"n/a","21.99"
"BLK65MV01CT",22.4430,"n/a","36.99"
"BLK67255300",6.6722,"n/a","10.99"
"BLK410903BK",3.0328,"n/a","4.99"
"BLK411328CBK",21.2299,"n/a","34.99"
"BLK411328GBK",21.2299,"n/a","34.99"
"BLK411328GBN",21.2299,"n/a","34.99"
"BLK411328PBK",21.2299,"n/a","34.99"
"BLK411330CBK",21.2299,"n/a","34.99"
"BLK411330GBK",21.2299,"n/a","34.99"
"BLK411330GBN",21.2299,"n/a","34.99"
"BLK411330PBK",21.2299,"n/a","34.99"
"BLK411332CBK",21.2299,"n/a","34.99"
"BLK411332GBK",21.2299,"n/a","34.99"
"BLK411332GBN",21.2299,"n/a","34.99"
"BLK411332PBK",21.2299,"n/a","34.99"
"BLK411334CBK",21.2299,"n/a","34.99"
"BLK411334GBK",21.2299,"n/a","34.99"
"BLK411334GBN",21.2299,"n/a","34.99"
"BLK411334PBK",21.2299,"n/a","34.99"
"BLK411336CBK",21.2299,"n/a","34.99"
"BLK411336GBK",21.2299,"n/a","34.99"
"BLK411336GBN",21.2299,"n/a","34.99"
"BLK411336PBK",21.2299,"n/a","34.99"
"BLK411338CBK",21.2299,"n/a","34.99"
"BLK411338GBK",21.2299,"n/a","34.99"
"BLK411338GBN",21.2299,"n/a","34.99"
"BLK411338PBK",21.2299,"n/a","34.99"
"BLK411340CBK",21.2299,"n/a","34.99"
"BLK411340GBK",21.2299,"n/a","34.99"
"BLK411340GBN",21.2299,"n/a","34.99"
"BLK411340PBK",21.2299,"n/a","34.99"
"BLK411342CBK",21.2299,"n/a","34.99"
"BLK411342GBK",21.2299,"n/a","34.99"
"BLK411342GBN",21.2299,"n/a","34.99"
"BLK411342PBK",21.2299,"n/a","34.99"
"BLK411344CBK",21.2299,"n/a","34.99"
"BLK411344GBK",21.2299,"n/a","34.99"
"BLK411344GBN",21.2299,"n/a","34.99"
"BLK411344PBK",21.2299,"n/a","34.99"
"BLK411346CBK",21.2299,"n/a","34.99"
"BLK411346GBK",21.2299,"n/a","34.99"
"BLK411346GBN",21.2299,"n/a","34.99"
"BLK411346PBK",21.2299,"n/a","34.99"
"BLK411348CBK",21.2299,"n/a","34.99"
"BLK411348GBK",21.2299,"n/a","34.99"
"BLK411348GBN",21.2299,"n/a","34.99"
"BLK411348PBK",21.2299,"n/a","34.99"
"BLK415613BKR",13.3445,"n/a","21.99"
"BLK415625BKR",13.3445,"n/a","21.99"
"BLK415630BKR",13.3445,"n/a","21.99"
"BLK415641BKR",13.3445,"n/a","21.99"
"BLK415642BKR",13.3445,"n/a","21.99"
"BLK415649BKR",13.3445,"n/a","21.99"
"BLK41CQ00MC",27.9021,"n/a","45.99"
"BLK41CQ01MC",29.1153,"n/a","47.99"
"BLK41CQ02MC",30.3284,"n/a","49.99"
"BLK41PBT3BK",25.4759,"n/a","41.99"
"BLK41PBT3FG",25.4759,"n/a","41.99"
"BLK60YP00BK",121.3136,"n/a","199.99"
"BLK60YP00CT",121.3136,"n/a","199.99"
"BLK60YP00MC",149.2157,"n/a","245.99"
"BLK60YP00RGCT",121.3136,"n/a","199.99"
"BLK61CB02BK",60.6568,"n/a","99.99"
"BLK61CB02CT",60.6568,"n/a","99.99"
"BLK61CB02GYBK",60.6568,"n/a","99.99"
"BLK61CB02RGCT",60.6568,"n/a","99.99"
"BLK62SP02BK",21.8364,"n/a","35.99"
"BLK62SP02CT",21.8364,"n/a","35.99"
"BLK62SP02MC",31.5415,"n/a","51.99"
"BLK62SP02OD",21.8364,"n/a","35.99"
"BLK64RC00BK",103.1166,"n/a","169.99"
"BLK65DC60BKRD",87.9524,"n/a","144.99"
"BLK65DC60GYBK",87.9524,"n/a","144.99"
"BLK65DC60GYBL",87.9524,"n/a","144.99"
"BLK65DC60RGCT",87.9524,"n/a","144.99"
"BLK65DC61BKRD",90.9852,"n/a","149.99"
"BLK65DC61GYBK",90.9852,"n/a","149.99"
"BLK65DC61GYBL",90.9852,"n/a","149.99"
"BLK65DC62BKRD",106.1494,"n/a","174.99"
"BLK65DC62GYBK",106.1494,"n/a","174.99"
"BLK65DC62GYBL",106.1494,"n/a","174.99"
"BLK65DC63GYBK",39.4269,"n/a","64.99"
"BLK65DC63GYBL",39.4269,"n/a","64.99"
"BLK65DC63GYRD",39.4269,"n/a","64.99"
"BLK65DC64BKRD",81.8867,"n/a","134.99"
"BLK65DC64GYBK",81.8867,"n/a","134.99"
"BLK65DC64GYBL",81.8867,"n/a","134.99"
"BLK65DC64RGCT",81.8867,"n/a","134.99"
"BLK65DC65BKRD",33.3612,"n/a","54.99"
"BLK65DC65GYBK",33.3612,"n/a","54.99"
"BLK65DC65GYBL",33.3612,"n/a","54.99"
"BLK65DC66BK",84.9195,"n/a","139.99"
"BLK65DC66CT",84.9195,"n/a","139.99"
"BLK65DC66GYBK",84.9195,"n/a","139.99"
"BLK65DC66RGCT",84.9195,"n/a","139.99"
"BLK70GS20BK",24.2627,"n/a","39.99"
"BLK70GS20CT",24.2627,"n/a","39.99"
"BLK70GS20MC",30.3284,"n/a","49.99"
"BLK70SA03BK",13.3445,"n/a","21.99"
"BLK82FV00BK2XL",42.4598,"n/a","69.99"
"BLK82FV00BK3XL",42.4598,"n/a","69.99"
"BLK82FV00BKLG",42.4598,"n/a","69.99"
"BLK82FV00BKMD",42.4598,"n/a","69.99"
"BLK82FV00BKSM",42.4598,"n/a","69.99"
"BLK82FV00BKXL",42.4598,"n/a","69.99"
"BLK82FV00GN2XL",42.4598,"n/a","69.99"
"BLK82FV00GN3XL",42.4598,"n/a","69.99"
"BLK82FV00GNLG",42.4598,"n/a","69.99"
"BLK82FV00GNMD",42.4598,"n/a","69.99"
"BLK82FV00GNSM",42.4598,"n/a","69.99"
"BLK82FV00GNXL",42.4598,"n/a","69.99"
"BLK82FV00NA2XL",42.4598,"n/a","69.99"
"BLK82FV00NA3XL",42.4598,"n/a","69.99"
"BLK82FV00NALG",42.4598,"n/a","69.99"
"BLK82FV00NAMD",42.4598,"n/a","69.99"
"BLK82FV00NASM",42.4598,"n/a","69.99"
"BLK82FV00NAXL",42.4598,"n/a","69.99"
"BLK82GH00BK2XL",24.2627,"n/a","39.99"
"BLK82GH00BK3XL",24.2627,"n/a","39.99"
"BLK82GH00BKLG",24.2627,"n/a","39.99"
"BLK82GH00BKMD",24.2627,"n/a","39.99"
"BLK82GH00BKSM",24.2627,"n/a","39.99"
"BLK82GH00BKXL",24.2627,"n/a","39.99"
"BLK82GH00HG2XL",24.2627,"n/a","39.99"
"BLK82GH00HG3XL",24.2627,"n/a","39.99"
"BLK82GH00HGLG",24.2627,"n/a","39.99"
"BLK82GH00HGMD",24.2627,"n/a","39.99"
"BLK82GH00HGSM",24.2627,"n/a","39.99"
"BRN112022008",55.5810,"n/a","125.00"
"BRN112022009",55.5810,"n/a","125.00"
"BRN112022011",55.5810,"n/a","125.00"
"BUS787345",130.3764,"n/a","253.95"
"BUS788831",257.5121,"n/a","501.95"
"BUS788840",400.1436,"n/a","779.95"
"BUS788846",267.0496,"n/a","520.95"
"BUS788890",338.5294,"n/a","659.95"
"BUS789332",113.6909,"n/a","221.95"
"BUT16002",6.9500,"n/a","13.95"
"BUT16112",18.9700,"n/a","34.95"
"BUT16123",9.3000,"n/a","16.95"
"BUT19000",4.8300,"n/a","8.95"
"BUT19001",4.4800,"n/a","7.95"
"BUT20010",5.4900,"n/a","10.95"
"BUT20020",5.4900,"n/a","10.95"
"BUT20030",5.4900,"n/a","10.95"
"BUT20035",5.4900,"n/a","10.95"
"BUT20050",5.4900,"n/a","10.95"
"BUT20070",5.4900,"n/a","10.95"
"BUT20090",5.4900,"n/a","10.95"
"BUT20095",5.4900,"n/a","10.95"
"BUT20100",5.4900,"n/a","10.95"
"BUT20110",5.4900,"n/a","10.95"
"BUT20130",5.4900,"n/a","10.95"
"BUT20140",5.4900,"n/a","10.95"
"BUT20150",5.4900,"n/a","10.95"
"BUT20160",5.4900,"n/a","10.95"
"BUT20170",5.4900,"n/a","10.95"
"BUT20180",5.4900,"n/a","10.95"
"BUT20190",5.4900,"n/a","10.95"
"BUT20200",5.4900,"n/a","10.95"
"BUT24211",21.2900,"n/a","39.95"
"BUT30010",5.4900,"n/a","10.95"
"BUT30020",5.4900,"n/a","10.95"
"BUT30025",5.4900,"n/a","10.95"
"BUT30030",5.4900,"n/a","10.95"
"BUT30035",5.4900,"n/a","10.95"
"BUT30040",5.4900,"n/a","10.95"
"BUT30050",5.4900,"n/a","10.95"
"BUT30070",5.4900,"n/a","10.95"
"BUT30090",5.4900,"n/a","10.95"
"BUT30100",5.4900,"n/a","10.95"
"BUT30110",5.4900,"n/a","10.95"
"BUT30120",5.4900,"n/a","10.95"
"BUT30130",5.4900,"n/a","10.95"
"BUT30150",5.4900,"n/a","10.95"
"BUT30170",5.4900,"n/a","10.95"
"BUT30190",5.4900,"n/a","10.95"
"BUT30200",5.4900,"n/a","10.95"
"BUT26112",15.7100,"n/a","28.95"
"BUT26113",16.3300,"n/a","29.95"
"BUT26412",17.0100,"n/a","31.95"
"BUT26522",21.5600,"n/a","39.95"
"BUT26702",6.5300,"n/a","11.95"
"BUT26703",7.1600,"n/a","12.95"
